#LOG_FORMAT=1
#LOGID=2
#LOGIV=
#"","20190129094257","CubeSerialized: }StatsByCube: by *"
#"","20190129094257","CubeSerialized: }StatsByClient: by *"
#"","20190129094257","CubeSerialized: }StatsForServer: by *"
#"","20190129094257","CubeSerialized: }StatsByCubeByClient: by *"
#"","20190129094257","CubeSerialized: }StatsByProcess: by *"
#"","20190129094257","CubeSerialized: }StatsByChore: by *"
"","20190129094257","20190129094257","*","S","","ADMIN","}ClientGroups","Admin","ADMIN",""
"","20190130021258","20190130021258","Admin","S","","Nantes","}ElementAttributes_Customers","France-Nantes","Caption",""
"","20190130021258","20190130021258","Admin","S","","Rio de Janeiro","}ElementAttributes_Customers","Brazil-Rio de Janeiro","Caption",""
"","20190130021258","20190130021258","Admin","S","","Laughing Bacchus Wine Cellars","}ElementAttributes_Customers","LAUGB","Caption",""
"","20190130021258","20190130021258","Admin","S","","Marseille","}ElementAttributes_Customers","France-Marseille","Caption",""
#"","20190130021258","CubeSerialized: }ElementAttributes_Employees: by Admin"
"","20190130021258","20190130021258","Admin","S","","Buchanan, Steven","}ElementAttributes_Employees","5","Caption",""
"","20190130021258","20190130021258","Admin","S","","Leverling, Janet","}ElementAttributes_Employees","3","Caption",""
"","20190130021258","20190130021258","Admin","S","","Davolio, Nancy","}ElementAttributes_Employees","1","Caption",""
"","20190130021258","20190130021258","Admin","S","","Fuller, Andrew","}ElementAttributes_Employees","2","Caption",""
"","20190130021258","20190130021258","Admin","S","","All Geographies","}ElementAttributes_Employees","All","Caption",""
"","20190130021258","20190130021258","Admin","S","","King, Robert","}ElementAttributes_Employees","7","Caption",""
"","20190130021258","20190130021258","Admin","S","","Suyama, Michael","}ElementAttributes_Employees","6","Caption",""
"","20190130021258","20190130021258","Admin","S","","Dodsworth, Anne","}ElementAttributes_Employees","9","Caption",""
"","20190130021258","20190130021258","Admin","S","","Peacock, Margaret","}ElementAttributes_Employees","4","Caption",""
"","20190130021258","20190130021258","Admin","S","","Callahan, Laura","}ElementAttributes_Employees","8","Caption",""
#"","20190130021259","CubeSerialized: }ElementAttributes_Time: by Admin"
"","20190130021300","20190130021300","Admin","S","","Mon Apr 28 1997","}ElementAttributes_Time","28-04-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Oct 19 1997","}ElementAttributes_Time","19-10-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Nov  9 1997","}ElementAttributes_Time","09-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Mar 17 1998","}ElementAttributes_Time","17-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Dec 14 1996","}ElementAttributes_Time","14-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Apr 25 1997","}ElementAttributes_Time","25-04-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu May  8 1997","}ElementAttributes_Time","08-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Jul 25 1997","}ElementAttributes_Time","25-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Feb 12 1997","}ElementAttributes_Time","12-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jan 30 1997","}ElementAttributes_Time","30-01-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Feb 25 1997","}ElementAttributes_Time","25-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Jun 14 1997","}ElementAttributes_Time","14-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Sep 29 1997","}ElementAttributes_Time","29-09-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Apr 1998","}ElementAttributes_Time","04-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Aug 30 1996","}ElementAttributes_Time","30-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat May 10 1997","}ElementAttributes_Time","10-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Jun 28 1997","}ElementAttributes_Time","28-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Aug 17 1997","}ElementAttributes_Time","17-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Sep 16 1997","}ElementAttributes_Time","16-09-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Nov 10 1997","}ElementAttributes_Time","10-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Feb 21 1998","}ElementAttributes_Time","21-02-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Nov 19 1996","}ElementAttributes_Time","19-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Jun  2 1997","}ElementAttributes_Time","02-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jun 19 1997","}ElementAttributes_Time","19-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Nov  4 1997","}ElementAttributes_Time","04-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Dec 20 1997","}ElementAttributes_Time","20-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Dec  3 1996","}ElementAttributes_Time","03-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jun 24 1997","}ElementAttributes_Time","24-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Nov 15 1996","}ElementAttributes_Time","15-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Dec 20 1996","}ElementAttributes_Time","20-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jul  1 1997","}ElementAttributes_Time","01-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Dec 28 1997","}ElementAttributes_Time","28-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Jan  3 1998","}ElementAttributes_Time","03-01-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jan 22 1998","}ElementAttributes_Time","22-01-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Feb  4 1998","}ElementAttributes_Time","04-02-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Mar  9 1998","}ElementAttributes_Time","09-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Nov 11 1996","}ElementAttributes_Time","11-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Apr 14 1997","}ElementAttributes_Time","14-04-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Jul 21 1997","}ElementAttributes_Time","21-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Dec  3 1997","}ElementAttributes_Time","03-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Dec  4 1997","}ElementAttributes_Time","04-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Feb 13 1998","}ElementAttributes_Time","13-02-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Oct 15 1996","}ElementAttributes_Time","15-10-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Oct 20 1996","}ElementAttributes_Time","20-10-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Nov 10 1996","}ElementAttributes_Time","10-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Feb 11 1997","}ElementAttributes_Time","11-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu May 29 1997","}ElementAttributes_Time","29-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Dec 29 1997","}ElementAttributes_Time","29-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Mar 13 1998","}ElementAttributes_Time","13-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Sep 29 1996","}ElementAttributes_Time","29-09-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Mar  3 1997","}ElementAttributes_Time","03-03-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jun  5 1997","}ElementAttributes_Time","05-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Feb 16 1998","}ElementAttributes_Time","16-02-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Aug 31 1996","}ElementAttributes_Time","31-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Nov  6 1997","}ElementAttributes_Time","06-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Sep 22 1996","}ElementAttributes_Time","22-09-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jul  3 1997","}ElementAttributes_Time","03-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Oct 27 1996","}ElementAttributes_Time","27-10-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Aug 20 1996","}ElementAttributes_Time","20-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Sep 12 1996","}ElementAttributes_Time","12-09-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Feb 16 1997","}ElementAttributes_Time","16-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Feb 19 1997","}ElementAttributes_Time","19-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun May  4 1997","}ElementAttributes_Time","04-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Nov 15 1997","}ElementAttributes_Time","15-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Dec 22 1997","}ElementAttributes_Time","22-12-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Jul 12 1996","}ElementAttributes_Time","12-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Apr 22 1997","}ElementAttributes_Time","22-04-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jul 10 1997","}ElementAttributes_Time","10-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Jul 30 1997","}ElementAttributes_Time","30-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Aug  3 1997","}ElementAttributes_Time","03-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Nov  8 1997","}ElementAttributes_Time","08-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Aug 21 1996","}ElementAttributes_Time","21-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Nov 16 1996","}ElementAttributes_Time","16-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed May  7 1997","}ElementAttributes_Time","07-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Oct 21 1997","}ElementAttributes_Time","21-10-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Oct 10 1996","}ElementAttributes_Time","10-10-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Mar 20 1997","}ElementAttributes_Time","20-03-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Jul 1997","}ElementAttributes_Time","07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Nov 25 1997","}ElementAttributes_Time","25-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Mar 30 1998","}ElementAttributes_Time","30-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Apr 23 1998","}ElementAttributes_Time","23-04-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun May  3 1998","}ElementAttributes_Time","03-05-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Aug 10 1996","}ElementAttributes_Time","10-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Jun 25 1997","}ElementAttributes_Time","25-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Q3 1997","}ElementAttributes_Time","Q3-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Apr  6 1998","}ElementAttributes_Time","06-04-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Oct 13 1996","}ElementAttributes_Time","13-10-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Aug  5 1997","}ElementAttributes_Time","05-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Oct 27 1997","}ElementAttributes_Time","27-10-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat May  2 1998","}ElementAttributes_Time","02-05-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jun 10 1997","}ElementAttributes_Time","10-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu May  1 1997","}ElementAttributes_Time","01-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun May 18 1997","}ElementAttributes_Time","18-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Jan 26 1998","}ElementAttributes_Time","26-01-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Apr  3 1998","}ElementAttributes_Time","03-04-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Dec 31 1996","}ElementAttributes_Time","31-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Jun  7 1997","}ElementAttributes_Time","07-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Jul 28 1997","}ElementAttributes_Time","28-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Aug 20 1997","}ElementAttributes_Time","20-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jan 20 1998","}ElementAttributes_Time","20-01-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Feb 26 1998","}ElementAttributes_Time","26-02-1998","Caption",""
